,ID,Fuel type,Engine volume,Cylinders,Gear box type,Leather interior,Airbags,Drive wheels,Wheel
11476,45802642,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
11477,45802903,Diesel,2.2,4.0,Automatic,Yes,4,Front,Left wheel
11478,45812768,Petrol,2.5,4.0,Automatic,Yes,12,Front,Left wheel
11479,45809277,Hybrid,1.5,4.0,Automatic,Yes,4,Front,Left wheel
11480,45751015,Hybrid,1.8,4.0,Variator,No,12,Front,Left wheel
11481,45806862,Diesel,2.2 Turbo,4.0,Tiptronic,Yes,6,Rear,Left wheel
11482,45781361,Petrol,2,4.0,Tiptronic,No,12,Front,Left wheel
11483,45814768,Petrol,1.7,4.0,Manual,No,0,Rear,Left wheel
11484,45809816,CNG,3.2,6.0,Tiptronic,Yes,8,Rear,Left wheel
11485,44390639,Petrol,1.8 Turbo,4.0,Tiptronic,No,4,Front,Left wheel
11486,45802049,Petrol,1.8,4.0,Tiptronic,Yes,6,Front,Left wheel
11487,45776727,Petrol,2,4.0,Manual,No,10,Front,Left wheel
11488,44781690,Petrol,3.5,6.0,Tiptronic,Yes,12,4x4,Left wheel
11489,45807562,Hybrid,2.4,4.0,Automatic,Yes,12,Front,Left wheel
11490,45650449,Diesel,4.6,8.0,Automatic,Yes,12,4x4,Left wheel
11491,45797222,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
11492,45776275,Petrol,1,3.0,Automatic,No,4,Front,Right-hand drive
11493,45816502,Petrol,1.8,4.0,Tiptronic,No,0,Front,Left wheel
11494,45760855,Hybrid,1.8,4.0,Automatic,Yes,12,Front,Left wheel
11495,45787649,CNG,3.2,6.0,Tiptronic,Yes,12,Rear,Left wheel
11496,45768668,Hybrid,1.8,4.0,Automatic,Yes,0,Front,Left wheel
11497,45198863,Petrol,1.8 Turbo,4.0,Tiptronic,Yes,12,Front,Left wheel
11498,45586951,Petrol,2,4.0,Automatic,No,6,Front,Left wheel
11499,45815361,Hybrid,1.5,4.0,Variator,No,6,Front,Right-hand drive
11500,45796798,Petrol,3.7,6.0,Automatic,No,2,4x4,Left wheel
11501,45748975,Hybrid,2.4,4.0,Variator,Yes,8,Front,Left wheel
11502,45813360,Hybrid,2,4.0,Automatic,Yes,0,Front,Left wheel
11503,45771013,Petrol,1.5,4.0,Automatic,Yes,12,Front,Left wheel
11504,45730020,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
11505,45805118,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
11506,45797466,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
11507,45744982,Petrol,1.5,4.0,Variator,No,4,Front,Right-hand drive
11508,45809542,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
11509,42180369,Diesel,3.5 Turbo,6.0,Automatic,Yes,12,Rear,Left wheel
11510,45803523,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
11511,45802664,Petrol,1.8,4.0,Manual,No,1,Rear,Left wheel
11512,45492900,LPG,1.5,4.0,Automatic,No,0,Front,Right-hand drive
11513,45803493,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
11514,45809231,Diesel,2,4.0,Automatic,Yes,12,4x4,Left wheel
11515,45729762,Diesel,1.6,4.0,Automatic,Yes,4,Front,Left wheel
11516,45623762,Hybrid,1.5,4.0,Automatic,No,8,Front,Left wheel
11517,45776592,Petrol,3.5 Turbo,6.0,Tiptronic,Yes,8,4x4,Left wheel
11518,45749494,Petrol,1,4.0,Automatic,No,4,Front,Right-hand drive
11519,45798638,Petrol,2.0 Turbo,4.0,Automatic,Yes,8,Rear,Left wheel
11520,45792745,Petrol,2.5,4.0,Tiptronic,No,8,Front,Left wheel
11521,45732648,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
11522,45760582,Petrol,2,4.0,Variator,No,8,Front,Left wheel
11523,45784461,Petrol,1.8,4.0,Tiptronic,No,8,Front,Left wheel
11524,45813371,Petrol,2,4.0,Manual,No,4,Front,Left wheel
11525,45815359,Petrol,3.5,6.0,Automatic,Yes,12,Front,Left wheel
11526,45742212,Petrol,1.3,4.0,Automatic,No,4,Front,Right-hand drive
11527,45755941,Hybrid,1.5,4.0,Automatic,No,4,Front,Left wheel
11528,45731418,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
11529,45812776,Petrol,4,6.0,Automatic,No,12,4x4,Left wheel
11530,45634947,Diesel,1.8,4.0,Automatic,Yes,12,Front,Left wheel
11531,45773501,Hybrid,1.4,4.0,Automatic,Yes,0,Front,Left wheel
11532,45785575,Petrol,2.5,4.0,Automatic,Yes,12,4x4,Left wheel
11533,45283033,Petrol,2.4,4.0,Automatic,No,8,Front,Left wheel
11534,45809562,Petrol,1.8,4.0,Automatic,Yes,4,Front,Left wheel
11535,45769894,Petrol,3.7,6.0,Automatic,Yes,12,Front,Left wheel
11536,45732824,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
11537,40648715,Petrol,3.0 Turbo,6.0,Tiptronic,Yes,12,4x4,Left wheel
11538,45798296,Diesel,1.6,4.0,Automatic,Yes,4,Front,Left wheel
11539,45803318,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
11540,45802218,Diesel,1.9 Turbo,4.0,Automatic,No,10,Front,Left wheel
11541,45730878,Petrol,3.8,4.0,Automatic,Yes,4,Front,Left wheel
11542,45803263,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
11543,45804503,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
11544,45212809,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
11545,45759898,Diesel,3.0 Turbo,6.0,Tiptronic,Yes,6,4x4,Left wheel
11546,45650059,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
11547,45756234,Petrol,2.6,6.0,Tiptronic,Yes,10,Rear,Left wheel
11548,45757310,Petrol,3.6,6.0,Automatic,Yes,12,Front,Left wheel
11549,45802277,Hybrid,1.5,4.0,Automatic,No,8,Front,Right-hand drive
11550,44954682,Hybrid,1.8,4.0,Automatic,No,12,Front,Left wheel
11551,45809988,Petrol,1.2,4.0,Automatic,Yes,4,Front,Left wheel
11552,45771070,Petrol,2,4.0,Automatic,Yes,12,Rear,Left wheel
11553,45802732,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
11554,45646707,Petrol,3,6.0,Automatic,Yes,12,4x4,Left wheel
11555,45474056,Petrol,1.6,4.0,Automatic,No,10,Front,Left wheel
11556,45786160,Petrol,1,4.0,Automatic,No,10,Front,Right-hand drive
11557,45761193,Hybrid,3,6.0,Automatic,Yes,12,Rear,Left wheel
11558,45553463,Hybrid,1.8,4.0,Automatic,Yes,0,Front,Left wheel
11559,45801565,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
11560,45263544,Petrol,2.4,4.0,Automatic,No,12,Front,Right-hand drive
11561,45646456,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
11562,45793081,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
11563,45811158,Hybrid,2.4,4.0,Automatic,Yes,12,Front,Left wheel
11564,45695157,Diesel,2.4 Turbo,4.0,Manual,No,1,Rear,Left wheel
11565,45660726,Hybrid,2.4,4.0,Automatic,Yes,0,Front,Left wheel
11566,45617844,Diesel,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
11567,45506127,Petrol,1.6,4.0,Manual,No,4,Front,Left wheel
11568,45776542,Diesel,2.0 Turbo,4.0,Manual,Yes,1,Front,Left wheel
11569,45740923,LPG,5,8.0,Tiptronic,Yes,8,Rear,Left wheel
11570,45761256,Hybrid,1.4,4.0,Automatic,Yes,0,Front,Left wheel
11571,45797618,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
11572,45764816,Petrol,5.7,8.0,Automatic,Yes,12,4x4,Left wheel
11573,45804991,Diesel,1.7,4.0,Automatic,Yes,4,Front,Left wheel
11574,45812915,Petrol,1.6,4.0,Manual,No,4,Front,Left wheel
11575,45769203,Petrol,3.7,6.0,Automatic,Yes,12,4x4,Left wheel
11576,45645309,Petrol,1.5,4.0,Automatic,No,6,Front,Right-hand drive
11577,42987409,Petrol,2,4.0,Variator,No,2,Front,Right-hand drive
11578,45815373,Petrol,3.3,6.0,Automatic,Yes,2,4x4,Left wheel
11579,42265660,Diesel,2.0 Turbo,4.0,Tiptronic,No,6,Rear,Left wheel
11580,45632043,Hybrid,2,4.0,Automatic,Yes,0,Front,Left wheel
11581,45362670,Petrol,2.5,4.0,Tiptronic,No,6,Front,Left wheel
11582,45806474,Petrol,2.5,5.0,Automatic,No,8,Front,Left wheel
11583,45652855,Hybrid,2.4,4.0,Automatic,Yes,0,Front,Left wheel
11584,45809245,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
11585,45809441,Petrol,1.5,4.0,Automatic,Yes,4,Front,Left wheel
11586,45651904,Hybrid,2,4.0,Automatic,Yes,0,Front,Left wheel
11587,45792635,CNG,3.7,6.0,Manual,Yes,0,Rear,Left wheel
11588,45645917,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
11589,45732608,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
11590,45811231,Petrol,2.5,6.0,Tiptronic,Yes,12,Front,Left wheel
11591,44930395,Petrol,1.8,4.0,Automatic,No,10,Front,Left wheel
11592,43832175,Hybrid,2.5,4.0,Automatic,Yes,10,Front,Left wheel
11593,45765916,Petrol,2.5,4.0,Automatic,Yes,12,Front,Left wheel
11594,45768404,Petrol,4.6,8.0,Automatic,Yes,0,4x4,Left wheel
11595,45655558,Hybrid,1.8,4.0,Automatic,Yes,12,Front,Left wheel
11596,45809914,Petrol,1.5,4.0,Automatic,Yes,4,Front,Left wheel
11597,45645797,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
11598,45809532,Petrol,1.5,4.0,Automatic,Yes,4,Front,Left wheel
11599,45588228,Petrol,1.8,4.0,Tiptronic,Yes,12,Rear,Left wheel
11600,45809131,Petrol,1.5,4.0,Automatic,Yes,4,Front,Left wheel
11601,45646689,Diesel,2,4.0,Automatic,Yes,12,Front,Left wheel
11602,44405338,Petrol,2.5,4.0,Tiptronic,Yes,6,Front,Left wheel
11603,45769381,Diesel,3.5,6.0,Automatic,Yes,12,Rear,Left wheel
11604,45810662,Petrol,1.8,4.0,Tiptronic,Yes,12,Front,Left wheel
11605,45776580,Petrol,1.5 Turbo,4.0,Tiptronic,Yes,12,Front,Left wheel
11606,45735759,Diesel,2.5,4.0,Manual,No,1,Rear,Left wheel
11607,45631664,Hybrid,2.4,4.0,Automatic,Yes,12,Front,Left wheel
11608,45809043,Hybrid,1.5,4.0,Automatic,Yes,4,Front,Left wheel
11609,45807336,Diesel,2.1,4.0,Automatic,Yes,12,4x4,Left wheel
11610,45756868,Hybrid,2,4.0,Automatic,Yes,0,Front,Left wheel
11611,45801634,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
11612,45797078,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
11613,45809406,Petrol,1.5,4.0,Automatic,Yes,4,Front,Left wheel
11614,44647852,Petrol,0.7,3.0,Manual,No,0,4x4,Right-hand drive
11615,45788610,Petrol,2.3 Turbo,4.0,Tiptronic,No,8,Rear,Left wheel
11616,45642662,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
11617,45770154,Petrol,1.6,4.0,Automatic,Yes,12,Front,Left wheel
11618,45511009,Diesel,2.2 Turbo,4.0,Manual,No,2,Rear,Left wheel
11619,45781791,Hybrid,1.8,4.0,Automatic,No,4,Front,Left wheel
11620,45671060,Hybrid,1.5,4.0,Automatic,No,8,Front,Left wheel
11621,45781943,Hybrid,1.3,4.0,Tiptronic,No,6,Front,Right-hand drive
11622,45649726,Hybrid,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
11623,45668904,Plug-in Hybrid,1.4,4.0,Automatic,Yes,10,Front,Left wheel
11624,45732061,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
11625,45802445,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
11626,45797815,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
11627,45523494,Petrol,2,4.0,Automatic,Yes,12,Front,Left wheel
11628,45803606,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
11629,45801732,Petrol,2.0 Turbo,4.0,Tiptronic,Yes,10,Rear,Left wheel
11630,45380780,Petrol,1.4 Turbo,4.0,Automatic,Yes,8,Front,Left wheel
11631,45794280,Petrol,4.3,8.0,Tiptronic,Yes,0,Rear,Left wheel
11632,45474006,Hybrid,1.8,4.0,Automatic,No,4,Front,Left wheel
11633,45591643,Hybrid,1.5,4.0,Variator,No,12,Front,Left wheel
11634,45649752,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
11635,45772936,Petrol,2,4.0,Automatic,Yes,12,Rear,Left wheel
11636,45470589,Diesel,2.2,4.0,Manual,No,2,Rear,Left wheel
11637,45530515,Diesel,2.5 Turbo,4.0,Automatic,No,8,4x4,Left wheel
11638,45792343,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
11639,45650064,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
11640,45809465,Petrol,1.3,4.0,Automatic,Yes,4,Front,Left wheel
11641,45682399,Petrol,2.0 Turbo,4.0,Manual,No,12,Rear,Left wheel
11642,44982672,Diesel,3.0 Turbo,6.0,Tiptronic,Yes,12,Rear,Left wheel
11643,45772407,Petrol,2,4.0,Automatic,Yes,12,Front,Left wheel
11644,45773890,Petrol,1.6,4.0,Tiptronic,Yes,8,Front,Left wheel
11645,45701214,Petrol,3.3,6.0,Automatic,No,8,4x4,Left wheel
11646,45584942,Petrol,2.4,4.0,Automatic,Yes,10,Front,Left wheel
11647,45265205,Hybrid,1.5,4.0,Tiptronic,No,8,Front,Right-hand drive
11648,45768171,Petrol,2.0 Turbo,4.0,Automatic,Yes,8,Front,Left wheel
11649,45760161,Petrol,4.6,8.0,Automatic,Yes,0,4x4,Left wheel
11650,45732131,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
11651,45810534,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
11652,45814828,Petrol,2.5,4.0,Automatic,Yes,12,Front,Left wheel
11653,45758420,Petrol,2.5,4.0,Automatic,Yes,0,4x4,Left wheel
11654,45767143,Petrol,2.8,6.0,Tiptronic,No,5,Rear,Left wheel
11655,37812584,Petrol,1.3,4.0,Variator,No,0,Front,Right-hand drive
11656,45772742,Petrol,4.7,8.0,Automatic,Yes,0,4x4,Left wheel
11657,45497296,Petrol,2,4.0,Automatic,No,6,Front,Left wheel
11658,45814914,Hybrid,1.8,4.0,Automatic,Yes,12,Front,Left wheel
11659,45760862,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
11660,45800995,Diesel,2.2,4.0,Manual,No,7,Rear,Left wheel
11661,45788789,Petrol,1.6,4.0,Manual,No,6,Front,Left wheel
11662,45761683,Petrol,2,4.0,Automatic,No,4,4x4,Left wheel
11663,45730976,Petrol,3.3,4.0,Automatic,Yes,4,Front,Left wheel
11664,45455218,Petrol,2,4.0,Automatic,No,6,Front,Left wheel
11665,45804731,Diesel,1.7,4.0,Automatic,Yes,4,Front,Left wheel
11666,44316413,Petrol,2.5,4.0,Tiptronic,Yes,10,Front,Left wheel
11667,45762441,Hybrid,1.8,4.0,Automatic,Yes,0,Front,Left wheel
11668,45803072,Diesel,2.2,4.0,Automatic,Yes,4,Front,Left wheel
11669,45785705,Hybrid,1.3,4.0,Automatic,No,8,Front,Left wheel
11670,45803055,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
11671,45809467,Petrol,1.5,4.0,Automatic,Yes,12,Front,Left wheel
11672,45801621,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
11673,45809701,Petrol,1.8,4.0,Automatic,Yes,4,Front,Left wheel
11674,45783952,Petrol,2,4.0,Automatic,No,2,Front,Right-hand drive
11675,45798145,Petrol,1,4.0,Manual,No,5,Front,Left wheel
11676,45776860,Petrol,1.8,6.0,Tiptronic,Yes,9,Front,Left wheel
11677,45793398,Petrol,2,4.0,Manual,No,2,Front,Left wheel
11678,45789976,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
11679,45645644,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
11680,45641176,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
11681,45660975,Diesel,3,6.0,Automatic,Yes,0,4x4,Left wheel
11682,45731773,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
11683,45805544,Petrol,1.4,4.0,Manual,No,2,Front,Left wheel
11684,45794503,Diesel,2.5,4.0,Manual,No,2,Front,Left wheel
11685,45757601,Petrol,3.5,6.0,Automatic,Yes,12,Front,Left wheel
11686,45810917,Hybrid,2,4.0,Automatic,Yes,12,Front,Left wheel
11687,45798705,Petrol,1.8,4.0,Manual,No,4,Rear,Left wheel
11688,45788748,Petrol,2.5,6.0,Automatic,No,2,Front,Right-hand drive
11689,44044380,Petrol,2.5,4.0,Tiptronic,No,10,Front,Left wheel
11690,45810980,Petrol,2.5,6.0,Automatic,Yes,12,Rear,Left wheel
11691,45773316,Diesel,2.7,6.0,Automatic,Yes,12,4x4,Left wheel
11692,45797021,Hybrid,2.5,5.0,Automatic,Yes,12,Front,Left wheel
11693,45430423,Diesel,2.0 Turbo,4.0,Manual,No,4,Front,Left wheel
11694,45788453,Petrol,3,6.0,Tiptronic,Yes,0,Front,Left wheel
11695,45617658,Petrol,2.5,4.0,Automatic,Yes,4,Front,Left wheel
11696,45647069,Petrol,4,8.0,Automatic,Yes,12,4x4,Left wheel
11697,45813905,Petrol,1.8 Turbo,4.0,Tiptronic,No,4,4x4,Left wheel
11698,45766567,Petrol,1.5,4.0,Automatic,No,4,Front,Right-hand drive
11699,45797509,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
11700,45744701,Petrol,1.8,4.0,Automatic,Yes,4,Front,Left wheel
11701,45802698,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
11702,45654431,Hybrid,2.4,4.0,Automatic,Yes,0,Front,Left wheel
11703,45433733,Petrol,1.6,4.0,Automatic,No,7,Front,Left wheel
11704,45730083,Diesel,2.2,4.0,Automatic,Yes,4,Front,Left wheel
11705,45782276,Petrol,1.4,4.0,Manual,No,2,Front,Left wheel
11706,45814848,Petrol,1.8,4.0,Automatic,Yes,12,Front,Left wheel
11707,45769021,Hybrid,2.4,4.0,Automatic,Yes,0,Front,Left wheel
11708,41705081,Hybrid,1.8,4.0,Automatic,No,0,Front,Left wheel
11709,45803397,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
11710,45793329,Petrol,1,4.0,Automatic,Yes,4,Front,Left wheel
11711,45733155,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
11712,45552232,Petrol,1.4,4.0,Automatic,No,8,Front,Left wheel
11713,45807976,Diesel,2.5 Turbo,4.0,Tiptronic,Yes,2,Rear,Left wheel
11714,45772602,Diesel,2.2,4.0,Manual,Yes,0,Front,Left wheel
11715,45624964,Diesel,3,6.0,Automatic,Yes,0,4x4,Left wheel
11716,45631252,Petrol,2,4.0,Automatic,Yes,0,4x4,Left wheel
11717,45688300,Petrol,6.3,8.0,Automatic,Yes,6,4x4,Left wheel
11718,45810826,Petrol,1.6,4.0,Automatic,Yes,12,Front,Left wheel
11719,45437321,Hybrid,1.5,4.0,Variator,Yes,12,Front,Left wheel
11720,45648502,Diesel,3,6.0,Automatic,Yes,0,4x4,Left wheel
11721,45813798,Petrol,3.6,6.0,Automatic,Yes,12,Rear,Left wheel
11722,45660813,Hybrid,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
11723,45804355,Petrol,2.4,4.0,Automatic,Yes,4,Front,Left wheel
11724,45796421,Petrol,1.4 Turbo,4.0,Automatic,Yes,8,Front,Left wheel
11725,45794107,Petrol,2.0 Turbo,4.0,Automatic,No,2,4x4,Right-hand drive
11726,41911644,Hybrid,1.3,4.0,Variator,Yes,4,Front,Right-hand drive
11727,45773229,Petrol,3.6,6.0,Automatic,Yes,12,Front,Left wheel
11728,45649801,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
11729,45815348,Petrol,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
11730,45715705,Petrol,2.4,4.0,Tiptronic,No,12,Front,Left wheel
11731,45814022,Hybrid,1.8,4.0,Automatic,No,7,Front,Left wheel
11732,45725387,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
11733,45498407,Hybrid,2,4.0,Automatic,No,12,Front,Left wheel
11734,45642885,CNG,4.7,8.0,Tiptronic,Yes,12,4x4,Left wheel
11735,45804923,Diesel,1.7,4.0,Automatic,Yes,4,Front,Left wheel
11736,45809909,Hybrid,1.5,4.0,Automatic,Yes,4,Front,Left wheel
11737,45770463,Petrol,3.5 Turbo,6.0,Tiptronic,Yes,12,4x4,Left wheel
11738,45804774,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
11739,45732669,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
11740,45065470,Diesel,2.2 Turbo,4.0,Manual,No,2,Front,Left wheel
11741,45666890,Diesel,2.2 Turbo,4.0,Manual,No,2,Rear,Left wheel
11742,45762145,CNG,1.9,4.0,Manual,No,8,Rear,Left wheel
11743,45803602,Petrol,2.5,4.0,Tiptronic,Yes,14,Front,Left wheel
11744,45807566,Petrol,4.3,8.0,Automatic,Yes,8,Rear,Left wheel
11745,45779350,Petrol,2.5,6.0,Automatic,Yes,12,4x4,Left wheel
11746,45773736,Petrol,2.4,4.0,Automatic,Yes,0,Front,Left wheel
11747,45733698,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
11748,45793637,Petrol,2,4.0,Tiptronic,No,8,Rear,Left wheel
11749,45804087,CNG,2.8,6.0,Manual,Yes,8,Front,Left wheel
11750,45789388,CNG,4.5,8.0,Tiptronic,Yes,8,4x4,Left wheel
11751,45809450,Hybrid,1.5,4.0,Automatic,Yes,4,Front,Left wheel
11752,45762630,Hybrid,2.4,4.0,Automatic,Yes,0,Front,Left wheel
11753,45652597,Petrol,2,4.0,Automatic,Yes,12,Front,Left wheel
11754,45730723,Diesel,1.6,4.0,Automatic,Yes,4,Front,Left wheel
11755,45809062,Petrol,2.4,4.0,Automatic,Yes,4,Front,Left wheel
11756,45732576,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
11757,45768194,Hybrid,1.8,4.0,Automatic,Yes,0,Front,Left wheel
11758,45727337,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
11759,45781482,Diesel,2.2 Turbo,4.0,Manual,No,0,Rear,Left wheel
11760,45776058,Petrol,1.6,4.0,Manual,No,4,Front,Left wheel
11761,45637800,Petrol,2.0 Turbo,4.0,Tiptronic,Yes,8,Front,Left wheel
11762,44959956,Petrol,1.4 Turbo,4.0,Automatic,Yes,12,Front,Left wheel
11763,45645400,Petrol,1.3,4.0,Automatic,No,2,Front,Right-hand drive
11764,45397225,CNG,3.2 Turbo,6.0,Manual,Yes,2,Rear,Left wheel
11765,45771899,Diesel,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
11766,45816451,Petrol,2.5,5.0,Automatic,No,8,Front,Left wheel
11767,45760465,Petrol,3,6.0,Automatic,Yes,0,4x4,Left wheel
11768,45816321,Petrol,4.4,8.0,Automatic,Yes,12,4x4,Left wheel
11769,45810823,Petrol,3.6,6.0,Automatic,Yes,12,Front,Left wheel
11770,45612973,Petrol,1.4 Turbo,4.0,Automatic,No,8,Front,Left wheel
11771,45648537,Diesel,3,6.0,Automatic,Yes,0,4x4,Left wheel
11772,45787271,Petrol,3.5,6.0,Tiptronic,Yes,8,Rear,Left wheel
11773,45731827,LPG,2.7,4.0,Automatic,Yes,4,Front,Left wheel
11774,45808687,Petrol,2.7,6.0,Automatic,No,6,4x4,Right-hand drive
11775,45767657,Petrol,2.5,4.0,Automatic,Yes,0,4x4,Left wheel
11776,45806835,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
11777,45751808,Petrol,5,8.0,Automatic,Yes,12,Front,Left wheel
11778,45770065,Diesel,3.5,6.0,Automatic,Yes,12,Rear,Left wheel
11779,44815850,Diesel,2.4,4.0,Manual,No,2,Rear,Left wheel
11780,45668198,Petrol,2.5,8.0,Tiptronic,Yes,6,4x4,Left wheel
11781,45694879,Hybrid,1.8,6.0,Automatic,No,6,Front,Left wheel
11782,45804466,Petrol,3.5,4.0,Automatic,Yes,4,Front,Left wheel
11783,45796431,Petrol,1.5,4.0,Automatic,Yes,4,Front,Right-hand drive
11784,45803198,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
11785,45794150,Petrol,2.5,4.0,Variator,Yes,12,4x4,Left wheel
11786,45417465,Plug-in Hybrid,1.4,4.0,Automatic,No,10,Front,Left wheel
11787,45769096,Hybrid,2.5,4.0,Automatic,No,12,4x4,Left wheel
11788,45813867,Hybrid,1.8,4.0,Automatic,Yes,0,Front,Left wheel
11789,45815236,Diesel,3,6.0,Automatic,Yes,12,4x4,Left wheel
11790,45813156,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
11791,45789675,Diesel,2.9 Turbo,4.0,Manual,No,2,Rear,Left wheel
11792,40423642,Hybrid,2.4,4.0,Variator,No,8,Front,Left wheel
11793,45765965,Petrol,2,4.0,Automatic,Yes,12,Rear,Left wheel
11794,45647889,Petrol,2,4.0,Automatic,Yes,0,4x4,Left wheel
11795,45524856,Petrol,2,4.0,Automatic,Yes,12,Front,Left wheel
11796,45776801,Petrol,2.5,6.0,Tiptronic,No,6,Rear,Left wheel
11797,45798320,LPG,1.6,4.0,Automatic,Yes,4,Front,Left wheel
11798,45795856,Diesel,3.0 Turbo,6.0,Tiptronic,Yes,12,4x4,Left wheel
11799,45810495,LPG,4.4,8.0,Tiptronic,Yes,8,4x4,Left wheel
11800,45648545,Hybrid,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
11801,45763912,Petrol,4.7,8.0,Automatic,Yes,0,4x4,Left wheel
11802,45787560,CNG,2,4.0,Manual,No,4,Front,Left wheel
11803,45649452,Hybrid,1.5,4.0,Variator,Yes,8,Front,Left wheel
11804,45807417,Petrol,4.6,8.0,Automatic,Yes,12,4x4,Left wheel
11805,45804979,Diesel,1.7,4.0,Automatic,Yes,4,Front,Left wheel
11806,45777630,Plug-in Hybrid,2,4.0,Automatic,No,0,Front,Left wheel
11807,45803471,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
11808,45598636,Petrol,2.4,4.0,Automatic,No,0,Front,Left wheel
11809,45730421,Diesel,1.6,4.0,Automatic,Yes,4,Front,Left wheel
11810,45781498,Hybrid,2.3,4.0,Automatic,No,6,Front,Left wheel
11811,45797326,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
11812,45794470,Petrol,3.6,6.0,Automatic,No,0,4x4,Left wheel
11813,45789872,Petrol,5.5,8.0,Automatic,Yes,10,4x4,Left wheel
11814,44657994,Petrol,1.6,4.0,Manual,No,6,Front,Left wheel
11815,45810027,Petrol,1.5,4.0,Automatic,Yes,4,Front,Left wheel
11816,45806434,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
11817,45732962,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
11818,45777033,Petrol,1.8,4.0,Automatic,Yes,0,Front,Left wheel
11819,45802598,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
11820,45782015,Petrol,2.5,4.0,Tiptronic,No,4,4x4,Right-hand drive
11821,45801445,Diesel,1.6,4.0,Automatic,Yes,4,Front,Left wheel
