,ID,Price,Manufacturer,Model,Prod_year,Category,Mileage,Color
9563,45766462,5331,NISSAN,Tiida,2006,Hatchback,290000,Golden
9564,45639990,16308,SUBARU,Forester,2008,Jeep,285888,Golden
9565,45787051,5331,UAZ,31514,1990,Jeep,0,Black
9566,45762895,19444,TOYOTA,Camry,2010,Sedan,85000,Grey
9567,45152393,12544,HYUNDAI,Sonata,2011,Hatchback,219200,Black
9568,42568098,12858,CHEVROLET,Cruze,2009,Sedan,30000,Grey
9569,45771078,314,MERCEDES-BENZ,E 300,2017,Sedan,26802,Black
9570,45808881,19657,CHEVROLET,Aveo,2015,Sedan,48700,Black
9571,45769480,2195,HYUNDAI,Elantra,2011,Jeep,308501,Blue
9572,45765267,1568,MERCEDES-BENZ,E 350,2016,Sedan,77205,Grey
9573,44843022,11917,TOYOTA,Ipsum,2007,Minivan,270000,Golden
9574,45808611,7056,DODGE,RAM,2012,Sedan,0,White
9575,44549405,50178,LAND ROVER,Range Rover Evoque,2012,Jeep,89600,Red
9576,45764690,706,LEXUS,CT 200h,2011,Hatchback,116869,Black
9577,45805093,18481,HYUNDAI,Tucson,2011,Jeep,119194,Grey
9578,45811175,25089,LEXUS,NX 300,2015,Jeep,108344,Silver
9579,45768859,314,MITSUBISHI,Outlander,2013,Jeep,191267,White
9580,45808919,92070,FORD,Explorer,2016,Jeep,66246,White
9581,45781634,25089,HYUNDAI,Sonata,2014,Sedan,98000,Black
9582,45782406,17249,TOYOTA,Prius C,2014,Hatchback,64000,White
9583,45212127,39201,BMW,X5,2009,Jeep,124000,Black
9584,45770830,18817,TOYOTA,Prius,2014,Hatchback,139930,White
9585,45793538,9377,CHEVROLET,Captiva,2008,Jeep,61237,Black
9586,45769652,627,TOYOTA,Highlander,2008,Sedan,277405,Grey
9587,45660792,941,LEXUS,RX 400,2008,Jeep,364523,Black
9588,45798426,7213,RENAULT,Laguna,2004,Universal,18656,Silver
9589,45797335,41883,HYUNDAI,Genesis,2013,Coupe,94813,White
9590,45814321,24462,TOYOTA,Camry,2011,Sedan,175000,White
9591,45812933,15681,FORD,Transit,2004,Goods wagon,144000,White
9593,45668952,7840,TOYOTA,Prius,2002,Sedan,184000,White
9594,45396242,20385,HYUNDAI,Elantra,2013,Sedan,112000,Grey
9595,45547904,19130,NISSAN,Juke,2012,Jeep,95000,Grey
9596,45789394,10036,TOYOTA,RAV 4,2001,Jeep,333333,Golden
9597,45765176,314,FIAT,500,2016,Sedan,77600,Black
9598,45772892,470,LEXUS,CT 200h,2011,Hatchback,32974,Silver
9599,45738950,39201,FORD,Mustang,2015,Coupe,128000,Grey
9600,45802875,46919,HYUNDAI,Santa FE,2013,Jeep,138742,Grey
9601,45807357,9095,NISSAN,LATIO,2006,Sedan,124000,Golden
9602,45804382,58971,LEXUS,LS 460,2010,Sedan,136129,Black
9603,45816622,14113,BMW,330,2002,Cabriolet,187000,Silver
9604,45732952,7683,HYUNDAI,Sonata,2011,Sedan,82309,White
9605,45771563,314,BUICK,Century,2011,Sedan,198030,Silver
9606,45769017,470,MERCEDES-BENZ,E 350,2010,Sedan,229904,Black
9607,45730358,19089,SSANGYONG,REXTON,2010,Jeep,181000,White
9608,45804165,27356,HYUNDAI,Tucson,2012,Jeep,149546,White
9609,45730149,40362,SSANGYONG,Actyon,2016,Jeep,61000,White
9610,45757498,784,FORD,Escape,2012,Jeep,95349,Blue
9611,45797206,35570,HYUNDAI,H1,2016,Minivan,77227,Grey
9612,45781534,14426,VOLKSWAGEN,CC,2009,Sedan,159000,Carnelian red
9613,45776106,18817,KIA,Optima,2013,Sedan,78000,Brown
9614,45800493,5959,MITSUBISHI,Colt,2005,Hatchback,280000,Silver
9615,45780152,13485,KIA,Optima,2012,Sedan,122531,Silver
9616,45803193,16308,HYUNDAI,Sonata,2016,Sedan,227033,White
9617,45731498,16778,HYUNDAI,H1,2011,Minivan,45984,White
9618,44960035,19757,VOLKSWAGEN,CC sport,2011,Sedan,189000,Black
9619,45655292,251,AUDI,Q7,2012,Jeep,241344,Black
9620,45757291,862,LEXUS,GX 470,2008,Jeep,280354,White
9621,45744808,8624,DAEWOO,Lacetti,2009,Sedan,19999,Grey
9622,45755498,14269,TOYOTA,Camry,2017,Sedan,27560,Grey
9623,45784575,10036,TOYOTA,Prius,2008,Hatchback,384000,White
9624,45770871,5802,MERCEDES-BENZ,E 350,2013,Sedan,107800,Grey
9625,45370571,7527,TOYOTA,Vitz,2001,Hatchback,155000,Beige
9626,45810287,22567,CHEVROLET,Malibu,2014,Sedan,159436,Black
9627,45797629,20005,HYUNDAI,Elantra,2011,Sedan,129000,Silver
9628,45792601,6617,NISSAN,Skyline,2003,Sedan,166000,Silver
9629,45521158,11604,TOYOTA,Prius,2008,Hatchback,216000,Grey
9630,44921831,17405,HYUNDAI,Elantra SE,2016,Sedan,81302,Red
9631,45646838,34811,BMW,X5,2012,Jeep,70994,Black
9632,45810615,8963,CHEVROLET,Spark,2014,Hatchback,175771,Grey
9633,45789252,11290,MERCEDES-BENZ,Viano,2004,Minivan,0,Carnelian red
9634,45780674,7840,NISSAN,Note,2005,Hatchback,108000,Silver
9635,45645622,392,TOYOTA,Camry,2013,Sedan,232032,Silver
9636,45782741,15681,FORD,Escape,2009,Jeep,99000,White
9637,45763401,3450,GMC,TERRAIN,2019,Sedan,9422,Blue
9638,45763559,282,FORD,Escape,2008,Jeep,220474,Grey
9639,45806375,706,CHEVROLET,Volt,2013,Hatchback,181360,Blue
9640,45800638,19130,TOYOTA,Camry,2013,Sedan,7900,Black
9641,45813914,2038,MERCEDES-BENZ,C 300,2011,Sedan,304082,White
9642,45802327,39201,HYUNDAI,H1,2016,Universal,182821,Silver
9643,45797947,19444,TOYOTA,Highlander,2006,Jeep,0,Grey
9644,45474391,8467,NISSAN,X-Terra,1999,Sedan,210000,Black
9645,45769390,10349,TOYOTA,Aqua,2013,Hatchback,129000,Silver
9646,45793301,20228,CHEVROLET,Orlando,2016,Jeep,30179,White
9648,45808917,8154,CHEVROLET,Aveo,2012,Hatchback,74181,White
9649,45733376,9722,HYUNDAI,Sonata,2015,Sedan,362818,Orange
9650,45525662,13485,TOYOTA,Prius,2012,Sedan,0,White
9651,45591747,19757,TOYOTA,Prius,2012,Sedan,184000,Grey
9652,45761805,5018,MITSUBISHI,Pajero 2.5diezel,1992,Jeep,111111,Black
9653,45803209,19914,HYUNDAI,Sonata,2016,Sedan,240573,White
9654,45813655,470,LEXUS,CT 200h,2015,Hatchback,94949,White
9655,45756001,6586,FORD,Focus,2006,Universal,280000,Grey
9656,45730884,43576,SSANGYONG,Actyon,2017,Jeep,47456,White
9657,45811207,13172,MERCEDES-BENZ,E 220,2002,Sedan,250115,Silver
9658,45793577,9722,CHEVROLET,Captiva,2009,Jeep,63889,White
9659,45806261,7213,BMW,525,2001,Sedan,300000,Blue
9660,45808944,62057,FORD,Explorer,2014,Jeep,49709,Silver
9661,44260168,16308,TOYOTA,Prius,2011,Sedan,104000,Black
9662,45794607,16590,MERCEDES-BENZ,ML 350 370,2004,Jeep,265000,Silver
9663,45769530,31675,TOYOTA,Tacoma,2020,Sedan,1669,Black
9664,45769918,10663,SUBARU,Forester,2015,Jeep,81058,Silver
9665,45790935,2200,PEUGEOT,406,1996,Sedan,283000,Green
9666,45799982,5488,MERCEDES-BENZ,A 190,2001,Hatchback,147000,Black
9667,45789798,29793,FORD,Fusion,2014,Sedan,140000,Black
9668,45770987,23521,TOYOTA,Camry,2012,Sedan,138165,Red
9669,45545409,13485,KIA,Optima HYBRID,2011,Sedan,88000,Silver
9670,45756947,941,LEXUS,GX 460,2010,Jeep,260771,Black
9671,45789432,7200,MERCEDES-BENZ,E 320,2000,Sedan,25000,Blue
9672,45804631,23521,MERCEDES-BENZ,C 250,2013,Sedan,121712,White
9673,45790000,5645,KIA,Sportage,2007,Jeep,51264,Silver
9674,45780584,10000,JEEP,Grand Cherokee,2001,Jeep,60000,Black
9675,45816494,12544,FORD,Transit Connect,2009,Goods wagon,20462,White
9676,45778865,12544,CHEVROLET,Cruze,2014,Sedan,105070,Silver
9677,45803063,33378,HYUNDAI,Santa FE,2014,Jeep,51905,White
9678,45771449,40142,LEXUS,GX 470,2010,Jeep,357246,Grey
9679,45140447,32929,MITSUBISHI,L 200,2011,Pickup,190000,White
9680,45789517,24148,TOYOTA,Prius,2014,Hatchback,139200,Silver
9681,45725849,14636,SSANGYONG,Actyon,2010,Sedan,125000,Silver
9682,45238088,19444,BMW,328,2009,Sedan,120000,White
9683,45764501,2666,CHEVROLET,Volt,2011,Hatchback,288778,Black
9684,45729842,45633,SSANGYONG,REXTON,2013,Jeep,51950,White
9686,45803029,39559,HYUNDAI,Santa FE,2015,Jeep,130000,Silver
9687,44916416,37633,MERCEDES-BENZ,GLA 250,2015,Jeep,48000,Black
9688,45490304,89379,LEXUS,GX 460,2014,Jeep,127250,White
9689,45803330,9252,HYUNDAI,Sonata,2015,Sedan,576605,Orange
9690,45624787,1490,TOYOTA,Highlander,2012,Jeep,363059,White
9691,45732095,49858,HYUNDAI,Santa FE,2014,Jeep,79769,Grey
9692,45812797,220,TOYOTA,Camry,2018,Sedan,70662,Black
9693,45656686,1803,TOYOTA,Prius,2010,Hatchback,258909,White
9694,45744799,8006,DAEWOO,Lacetti,2010,Sedan,164466,Grey
9695,45760784,6586,MERCEDES-BENZ,200,1999,Sedan,315000,Black
9696,45811799,56450,BMW,X5,2014,Jeep,70000,Blue
9697,45154536,5331,VOLKSWAGEN,Vento,2000,Sedan,197346,White
9698,45523583,282,TOYOTA,CHR,2019,Jeep,3237,Black
9699,44517504,62719,BMW,X1,2018,Jeep,35000,Black
9700,45757296,19757,TOYOTA,Prius,2015,Sedan,100000,Sky blue
9701,45781148,15681,TOYOTA,Prius 11,2008,Hatchback,210000,Grey
9702,45761475,32929,BMW,535,2011,Sedan,165000,White
9703,45801421,14454,HYUNDAI,Accent,2015,Sedan,191108,Black
9704,45809601,19823,TOYOTA,Aqua,2015,Hatchback,67000,Black
9705,45729884,26770,HYUNDAI,Elantra,2016,Sedan,57000,Silver
9706,45810016,54405,CHEVROLET,Impala,2016,Sedan,49716,Black
9707,45759272,392,LEXUS,GX 470,2011,Sedan,202048,White
9708,45415451,12700,FORD,Transit,2002,Microbus,250000,White
9709,45642037,251,TOYOTA,Camry,2019,Sedan,39552,Black
9710,45792701,78403,MERCEDES-BENZ,ML 350,2013,Jeep,150000,Black
9711,45767446,1882,MERCEDES-BENZ,E 350,2014,Sedan,146395,Grey
9712,45790272,28852,NISSAN,Pathfinder,2006,Jeep,21000,Black
9713,44855277,21953,LEXUS,CT 200h,2011,Hatchback,190000,Golden
9714,45752270,11133,NISSAN,370Z,2014,Coupe,80698,White
9715,45804493,12544,OPEL,Astra,2006,Hatchback,138000,Sky blue
9716,44381541,42965,FORD,Explorer Turbo japan,2012,Jeep,65000,White
9717,40533401,53314,MERCEDES-BENZ,C 200,2014,Sedan,205000,Blue
9718,45786473,7840,BMW,320,1999,Sedan,350000,Blue
9719,45813800,706,DODGE,Caliber,2011,Hatchback,193013,White
9720,45237969,20500,FORD,Fusion Bybrid,2013,Sedan,131089,White
9721,45427988,12544,MERCEDES-BENZ,S 500,1998,Sedan,20000,Black
9722,45815480,1646,LEXUS,GX 470,2014,Jeep,71638,Red
9723,45793018,11604,HONDA,Elysion,2006,Minivan,220000,White
9724,45766880,15681,VAZ,Vesta,2018,Sedan,35000,Black
9725,45714934,19500,TOYOTA,Prius,2012,Sedan,39000,Grey
9726,45258871,12544,FORD,Focus,2014,Sedan,87000,Golden
9727,45649746,3136,TOYOTA,Camry,2012,Sedan,159379,White
9728,45801627,19707,HYUNDAI,Elantra,2013,Sedan,110000,Grey
9729,45809476,34240,CHEVROLET,Captiva,2016,Jeep,149361,Silver
9731,45416958,15400,HYUNDAI,Sonata,2013,Sedan,107000,Silver
9732,45794049,10976,AUDI,A4,2008,Sedan,226000,Grey
9733,45771472,10000,NISSAN,Skyline,2007,Sedan,1200,Silver
9734,45786585,17562,TOYOTA,Prius C,2012,Hatchback,89700,Sky blue
9735,45803196,15681,HYUNDAI,Sonata,2016,Sedan,280016,Silver
9736,45730760,47377,HYUNDAI,Elantra,2019,Sedan,8737,White
9737,45417261,5645,NISSAN,March,2004,Minivan,150000,Silver
9738,45789993,7213,KIA,Sportage,2007,Jeep,93568,Black
9739,45563298,68994,MERCEDES-BENZ,CLS 550,2012,Sedan,114000,Black
9740,43944071,81539,BMW,X5,2014,Jeep,104000,White
9741,45794074,16621,CHEVROLET,Volt,2011,Hatchback,105989,Silver
9742,45793007,5802,CHEVROLET,Cruze,2009,Sedan,156032,Black
9743,45677233,9095,TOYOTA,Prius,2008,Hatchback,205000,Green
9745,45762084,7840,HONDA,Inspire,2005,Sedan,15500,Beige
9746,45798252,13495,HYUNDAI,Elantra,2012,Sedan,119595,White
9747,45802063,24571,HYUNDAI,H1,2012,Universal,206211,Grey
9748,45810404,20814,CHEVROLET,Orlando,2015,Jeep,198840,White
9749,44642679,15524,CHEVROLET,Cruze LT,2016,Sedan,29355,White
9751,45774201,1646,MERCEDES-BENZ,E 350,2010,Sedan,205968,White
9752,45634858,627,VOLKSWAGEN,Jetta,2013,Sedan,142515,White
9753,45802618,15496,HYUNDAI,Santa FE,2010,Jeep,200221,Silver
9754,45793612,51746,FORD,Transit,2014,Microbus,135000,White
9755,45771425,9700,BMW,525,1999,Sedan,146000,Silver
9756,45650442,7997,TOYOTA,Highlander,2009,Jeep,251278,Green
9757,45808892,24283,CHEVROLET,Aveo,2016,Hatchback,60805,Orange
9758,45783603,5331,BMW,318,1998,Sedan,256848,Green
9759,45727769,3607,LEXUS,RX 450,2013,Jeep,163010,Black
9760,45797148,17054,HYUNDAI,Elantra,2015,Sedan,99335,White
9761,45656587,1803,TOYOTA,Prius,2010,Hatchback,258909,White
9762,45793618,5959,VOLKSWAGEN,Lupo iaponuri,2004,Coupe,177439,Sky blue
9763,45758479,549,HYUNDAI,Sonata,2012,Sedan,243051,White
9764,45803692,29169,HYUNDAI,Tucson,2016,Jeep,170000,White
9766,45807637,13799,HONDA,Insight,2010,Sedan,100000,Silver
9767,45621666,7213,BMW,X5,2014,Jeep,0,Black
9768,45734895,20228,BMW,"118 2,0",2008,Hatchback,188000,Beige
9769,45465159,32929,TOYOTA,Camry,2016,Sedan,42140,White
9770,45730524,18092,SSANGYONG,REXTON,2011,Jeep,224142,White
9771,45773358,12231,HONDA,FIT,2012,Hatchback,126000,Silver
9772,45739129,14113,TOYOTA,Prius,2005,Sedan,111111,Silver
9773,45760592,3607,FORD,Escape,2011,Jeep,168966,White
9774,45731483,2700,VOLKSWAGEN,Transporter,1980,Minivan,111111,Beige
9775,45799040,6272,CHRYSLER,PT Cruiser,2002,Sedan,200000,Silver
9776,45729967,43868,SSANGYONG,Actyon,2019,Jeep,57874,Blue
9777,45789589,38574,FORD,Fusion,2016,Sedan,59200,White
9778,42870581,17876,RENAULT,Megane,2011,Universal,300000,White
9780,45772640,1725,TOYOTA,Highlander,2010,Sedan,226198,Green
9781,45773675,1411,MERCEDES-BENZ,E 350,2009,Sedan,266061,Black
9782,45794948,3500,OPEL,Astra,1997,Hatchback,131000,Grey
9783,45747583,8467,OPEL,Astra,2000,Sedan,11111,Silver
9785,45798438,27598,MITSUBISHI,Outlander,2015,Jeep,65047,White
9786,44828843,17249,FORD,Transit,2011,Microbus,160000,Yellow
9787,45810489,29793,BMW,X5,2008,Jeep,208000,Blue
9788,45781390,17249,TOYOTA,Camry,2010,Sedan,159000,Silver
9789,45777915,36065,BMW,528,2012,Sedan,120162,White
9790,45802764,30367,HYUNDAI,Santa FE,2014,Jeep,45300,Blue
9791,45763701,470,MAZDA,1000,2019,Jeep,11566,Black
9792,45808485,3763,HONDA,Odyssey,2011,Sedan,204237,Silver
9793,45802353,21297,HYUNDAI,H1,2011,Minivan,72609,Silver
9794,45802214,39593,HYUNDAI,H1,2016,Minivan,127675,Silver
9795,45656752,314,LEXUS,RX 450,2010,Jeep,382746,Silver
9796,45809878,68144,HONDA,Civic,2018,Sedan,42857,Grey
9797,45765211,15994,MERCEDES-BENZ,E 350,2011,Coupe,170429,Silver
9798,45647803,1803,BMW,X5,2009,Jeep,229854,Green
9800,45815115,470,TOYOTA,Camry,2011,Sedan,214432,Blue
9801,45776894,4704,MERCEDES-BENZ,C 180,1995,Sedan,0,Purple
9802,45803623,23518,HYUNDAI,H1,2015,Minivan,52351,Yellow
9803,45813408,251,TOYOTA,Camry,2016,Sedan,89109,White
9804,45633842,10036,BMW,X5,2011,Jeep,207694,Black
9805,45757699,14113,BMW,X5,2004,Jeep,206000,Blue
9806,45801610,20005,HYUNDAI,Elantra,2011,Sedan,129000,Silver
9807,45656391,8938,TOYOTA,Prius,2012,Hatchback,323733,Grey
9808,45797160,14229,HYUNDAI,Genesis,2009,Coupe,106325,White
9809,45642382,8781,NISSAN,Juke,2012,Jeep,167405,Black
9810,45802045,15289,HYUNDAI,Genesis,2010,Coupe,146691,Black
9811,45761479,13485,VOLKSWAGEN,Touareg,2005,Jeep,260000,Silver
9812,45803079,50030,HYUNDAI,Santa FE,2017,Jeep,66340,Blue
9813,45788724,7527,MERCEDES-BENZ,C 180 2.0,1998,Sedan,0,Silver
9814,45800310,17249,TOYOTA,Prius,2011,Hatchback,145000,White
9815,45772841,9565,MERCEDES-BENZ,E 350,2012,Sedan,171221,Black
9817,45803393,8311,HYUNDAI,Sonata,2012,Sedan,71318,White
9818,45806844,3850,SUBARU,Legacy,2005,Sedan,202000,Black
9819,45775252,7213,CHEVROLET,Cruze,2005,Hatchback,100000,Black
9820,45800779,10976,HYUNDAI,Elantra,2015,Sedan,83902,Grey
9821,45786422,21953,VOLKSWAGEN,Passat,2017,Sedan,39000,Golden
9822,45792220,16935,HYUNDAI,Sonata,2016,Sedan,0,Beige
9823,45797920,6586,HYUNDAI,Elantra,2012,Sedan,158080,Black
9825,45808524,7840,FORD,F150,2018,Sedan,2792,White
9827,45816256,7370,BMW,X6,2013,Jeep,179382,Grey
9828,45729024,29075,SSANGYONG,REXTON,2013,Jeep,169027,Silver
9829,45804398,43880,HYUNDAI,Tucson,2017,Jeep,79877,Black
9830,45647922,392,TOYOTA,Camry,2012,Sedan,314373,Grey
9831,45730424,31659,SSANGYONG,REXTON,2011,Jeep,109092,Black
9832,45662257,8311,HONDA,Civic,2013,Sedan,144872,White
9833,45656147,11917,FORD,Transit,2011,Microbus,148000,White
9834,45764434,314,FORD,Escape,2011,Jeep,130306,Green
9835,45802677,28909,HYUNDAI,Santa FE,2014,Jeep,231241,White
9836,45754826,2430,NISSAN,Sentra,2018,Sedan,67272,Silver
9837,45797031,8467,MAZDA,MPV,2005,Minivan,20000,Grey
9838,45772739,15681,LEXUS,GX 460,2010,Jeep,275240,Silver
9839,45809715,10697,CHEVROLET,Cruze,2011,Sedan,241768,Silver
9840,45769543,27911,TOYOTA,Tacoma,2012,Sedan,365810,White
9841,45781464,19444,HONDA,Cr-v,2011,Jeep,112578,White
9842,45809799,19883,TOYOTA,Aqua,2013,Sedan,70400,Blue
9843,45794747,31361,TOYOTA,Hilux,2016,Pickup,138400,White
9844,45636336,2587,FORD,Fusion,2015,Sedan,88795,Black
9845,45799301,9722,OPEL,Astra H,2009,Sedan,196000,Silver
9846,45760348,13015,SUBARU,XV,2014,Jeep,163669,White
9848,45810214,5018,TOYOTA,RAV 4,2013,Jeep,193960,Grey
9849,45771084,1882,TOYOTA,Prius,2009,Sedan,142426,White
9850,45804017,7213,OPEL,Astra,2000,Goods wagon,200000,Black
9851,45798514,15681,CHEVROLET,Cruze,2011,Sedan,93000,Grey
9852,45810731,7840,BMW,325,2000,Sedan,0,Purple
9853,45810456,26096,CHEVROLET,Orlando,2016,Jeep,86965,Black
9854,45764110,46728,LEXUS,GX 460,2010,Jeep,260771,Black
9855,45782106,4391,VOLKSWAGEN,Golf 1.8,2000,Hatchback,190000,Black
9856,45804683,11604,MITSUBISHI,Outlander,2011,Jeep,110400,White
9857,45487886,78403,TOYOTA,Land Cruiser Prado,2014,Jeep,146000,Black
9858,45759526,5500,SUBARU,Impreza,1998,Hatchback,280000,Green
9859,45810147,10669,CHEVROLET,Lacetti,2009,Sedan,138681,Silver
9860,45795172,18817,TOYOTA,Prius,2010,Hatchback,154000,Grey
9861,45787447,15681,HYUNDAI,Accent,2012,Sedan,139000,Silver
9862,45720159,7370,NISSAN,Tiida,2006,Hatchback,200000,Golden
9863,45781299,34497,MERCEDES-BENZ,E 350,2012,Sedan,64000,Grey
9864,43656877,26657,HYUNDAI,Elantra,2016,Sedan,77643,Carnelian red
9865,45811599,8781,MERCEDES-BENZ,GL 450,2014,Jeep,81894,Grey
9866,45802760,13495,HYUNDAI,Santa FE,2010,Jeep,55751,Black
9867,45787424,13172,TOYOTA,Altezza,2002,Sedan,88000,Blue
9868,45757548,41397,MERCEDES-BENZ,CLA 250,2014,Sedan,89000,Black
9869,45813841,5018,SUBARU,Forester,1998,Jeep,200000,Silver
9870,45774206,32302,MERCEDES-BENZ,E 350,2014,Sedan,101424,Grey
9871,45792192,1803,HYUNDAI,Accent,2014,Hatchback,82602,Blue
9872,45731620,15681,TOYOTA,Prius,2011,Sedan,63500,Silver
9873,45803722,34400,HYUNDAI,Tucson,2016,Jeep,79000,Silver
9874,45758086,31988,LEXUS,GX 460,2016,Jeep,155976,White
9875,45776528,15367,KIA,Optima,2011,Sedan,120000,Carnelian red
9876,45764455,5645,TOYOTA,Highlander,2010,Sedan,345405,Silver
9877,45773808,37006,MERCEDES-BENZ,E 350,2011,Sedan,227200,Black
9879,45041731,21639,LINCOLN,MKZ,2014,Sedan,43000,Black
9880,45806758,6586,OPEL,Astra,1999,Universal,220000,Green
9881,45730501,44752,SSANGYONG,Actyon,2018,Jeep,40137,Grey
9882,45809041,7997,DAEWOO,Lacetti,2011,Sedan,58284,White
9883,45789938,6272,KIA,Sorento,2007,Jeep,72895,White
9884,44299718,21950,FORD,Fusion,2012,Sedan,272000,White
9885,31756996,18660,KIA,Optima,2014,Sedan,114000,Blue
9886,45759888,15681,LEXUS,GX 460,2010,Jeep,275240,Silver
9887,45765170,1725,FIAT,500,2013,Jeep,106902,Red
9888,45668126,18817,VOLKSWAGEN,Jetta,2016,Sedan,96000,Black
9889,45791848,8467,SUZUKI,Grand Vitara,2003,Jeep,259200,Silver
9890,45649702,784,TOYOTA,Camry,2014,Sedan,102397,Black
9891,45806661,706,FORD,Fusion,2012,Sedan,149822,Blue
9893,45802212,38229,HYUNDAI,H1,2016,Minivan,92078,Black
9894,45617609,9722,TOYOTA,Camry,2018,Sedan,127515,Black
9895,44155688,19444,TOYOTA,Prius V,2014,Sedan,350000,White
9896,44154466,6500,MAZDA,Demio,2011,Hatchback,72000,Black
9897,45758714,11917,TOYOTA,Aqua,2013,Hatchback,18000,White
9898,45757401,23521,TOYOTA,Prius,2012,Sedan,84021,Carnelian red
9899,45645713,3450,TOYOTA,Camry,2019,Sedan,9626,Black
9900,45793167,20071,TOYOTA,Prius C,2015,Hatchback,60800,Grey
9901,45569947,13799,KIA,RIO,2012,Hatchback,16000,Silver
9902,44109015,10506,TOYOTA,Aqua,2014,Hatchback,122000,Silver
9903,45772479,470,MERCEDES-BENZ,E 350,2010,Sedan,229904,Black
9904,45802192,34905,HYUNDAI,H1,2014,Minivan,132023,Grey
9905,44610413,9722,NISSAN,X-Trail NISMO,2003,Jeep,140000,Silver
9906,45768982,4200,OPEL,Vectra,1997,Sedan,6666,Golden
9907,45431370,20800,TOYOTA,RAV 4,2012,Jeep,77000,White
9908,45797125,38163,HYUNDAI,H1,2016,Minivan,104000,Blue
9910,45769030,314,MERCEDES-BENZ,E 350,2010,Sedan,274771,White
9911,43687842,10000,HONDA,Step Wagon,2000,Minivan,100000,Silver
9912,45803009,68148,HYUNDAI,Santa FE,2019,Jeep,47778,Grey
9913,45617564,3607,TOYOTA,Camry,2012,Sedan,156518,White
9914,42083016,13500,TOYOTA,Prius,2010,Sedan,141000,Red
9915,45811276,470,TOYOTA,RAV 4,2018,Jeep,17214,Black
9916,45525276,6586,TOYOTA,CHR,2019,Coupe,5219,White
9917,45768491,56450,MERCEDES-BENZ,ML 350,2012,Jeep,107000,White
9918,45794871,6899,MITSUBISHI,Airtrek,2002,Jeep,165000,Black
9919,45805165,34240,HYUNDAI,Tucson,2017,Jeep,131959,White
9920,45774011,1411,MERCEDES-BENZ,E 350,2009,Sedan,266061,Black
9922,45656894,941,TOYOTA,Prius,2014,Hatchback,270410,White
9923,45795103,18817,HYUNDAI,Elantra,2011,Sedan,119000,Grey
9924,45798074,13771,HYUNDAI,Elantra,2010,Sedan,159048,Silver
9925,45766229,5018,FORD,Fusion,2016,Sedan,93354,White
9926,45768422,3058,MAZDA,1300,2014,Sedan,75381,Grey
9927,45770486,25089,TOYOTA,RAV 4,2011,Jeep,150400,Brown
9928,45770641,14113,FORD,Transit,1999,Microbus,136000,White
9929,45809251,12272,TOYOTA,Aqua,2014,Hatchback,141053,White
9930,45815885,3293,HYUNDAI,Sonata,2015,Sedan,114885,Black
9931,45506748,10450,HONDA,FIT,2012,Hatchback,311000,White
9932,45120058,38400,BMW,528,2012,Sedan,158400,Black
9933,45769033,8154,NISSAN,Tiida,2005,Hatchback,130000,Silver
9934,45732789,17305,HYUNDAI,Sonata,2011,Sedan,157224,Grey
9935,45815232,3293,TOYOTA,Corolla,2019,Sedan,54307,Black
9936,45732343,38809,HYUNDAI,Santa FE,2014,Jeep,152914,Grey
9937,45809960,30405,HONDA,Civic,2013,Sedan,131782,Red
9938,43611096,19444,FORD,Fusion SE,2013,Sedan,86427,Silver
9939,45416852,28225,HYUNDAI,Lantra LIMITED,2017,Sedan,54080,Black
9940,45793967,27284,NISSAN,Pathfinder,2010,Jeep,120000,Grey
9941,45532978,18817,CHEVROLET,Malibu,2017,Sedan,30000,Black
9942,45804786,40224,HYUNDAI,Tucson,2015,Jeep,100369,White
9943,45759050,18983,KIA,Cerato,2015,Sedan,89106,Black
9944,45792285,20385,MERCEDES-BENZ,C 320,2009,Sedan,200000,Beige
9945,45813021,1568,VOLKSWAGEN,Jetta,2014,Sedan,119926,White
9946,45809186,16138,TOYOTA,Aqua,2012,Sedan,118000,Yellow
9947,45649508,10349,TOYOTA,Prius,2007,Sedan,180000,Silver
9948,45731791,39750,HYUNDAI,H1,2017,Universal,73357,White
9949,45769654,1568,TOYOTA,Highlander,2011,Jeep,342622,Black
9950,45810359,58507,CHEVROLET,Malibu,2019,Sedan,1878,White
9951,45702696,20385,KIA,Optima,2012,Sedan,148000,Black
9952,43930362,18189,TOYOTA,Camry,2011,Sedan,140000,White
9953,45801682,5959,NISSAN,March,2003,Hatchback,135000,Sky blue
9954,45794876,10349,MERCEDES-BENZ,S 430,2000,Sedan,145000,Golden
9955,45793403,2900,OPEL,Frontera,1998,Jeep,15000,Beige
9956,45732869,15681,HYUNDAI,Sonata,2016,Sedan,322292,Silver
9957,45781822,19444,VOLKSWAGEN,Passat,2015,Sedan,35000,White
9958,45762505,706,DODGE,Avenger,2015,Sedan,180973,White
9960,45773364,392,FORD,Fusion,2017,Sedan,89758,White
9962,45798277,11290,SUBARU,Impreza,2015,Sedan,55000,White
9963,45798725,7527,MERCEDES-BENZ,E 240,1998,Sedan,270000,Silver
9964,45798933,17562,NISSAN,Rogue,2015,Jeep,95000,Silver
9966,45781876,32929,TOYOTA,Land Cruiser 100,2001,Jeep,30300,White
9967,45779686,14113,TOYOTA,Aqua,2013,Hatchback,139000,Silver
9968,45760650,862,SUBARU,Forester,2017,Jeep,74562,Grey
9969,45766042,13015,FORD,Escape,2019,Sedan,4309,White
